Make;Model;Manufacturing Year;Fuel Type;Engine Power (HP);Mileage (km);Number of Accidents;Market Value ($);Total Owners;Has Dashcam;Vehicles in Family;Driving Experience;AGE;HOMEKIDS;EMPLOYED;INCOME;MSTATUS;GENDER;TRAVTIME;BLUEBOOK;TIF;CAR_TYPE;RED_CAR;OLDCLAIM;CLM_FREQ;REVOKED;MVR_PTS;CLM_AMT;CAR_AGE;CLAIM_FLAG;Liability Insurance;Theft Insurance;Premium Insurance;Repair Insurance;Premium Repair Insurance
BMW;X5;2022;Diesel;388;19541;0;44243;1;TRUE;1;1;47;1;TRUE;59612;TRUE;F;21;$15,390;3;SUV;no;$0;0;No;1;0;13;0;1447,215;886,43;1220,101;794;1449,215
Volkswagen;Tiguan;2002;Diesel;281;313571;1;2000;2;FALSE;1;6;46;0;TRUE;38388;FALSE;F;33;$14,480;17;Sports Car;no;$12,192;3;No;7;5761;1;1;1272;760,5;1088,8;690,5;1061
Volkswagen;Golf;2004;Petrol;136;283915;1;2000;1;FALSE;2;6;43;2;TRUE;141177;TRUE;F;30;$15,620;11;Minivan;no;$17,232;1;Yes;8;0;15;0;1082;588;1022,8;818;1196
Volkswagen;Passat;2012;Petrol;188;166918;3;2000;4;FALSE;3;1;43;2;TRUE;171529;FALSE;M;27;$18,920;1;Van;yes;$16,619;1;Yes;4;0;17;0;1586;814;1464,4;1044;1528
Nissan;Pathfinder;2021;Diesel;292;32421;0;23757;1;FALSE;3;1;46;0;TRUE;119870;TRUE;M;32;$17,370;7;Minivan;no;$0;0;Yes;0;0;1;0;1202,785;883,57;1049,899;596;1040,785
Nissan;Altima;2003;Diesel;299;299901;1;2000;3;FALSE;4;19;46;0;TRUE;103093;TRUE;F;39;$30,060;3;Van;no;$0;0;No;3;0;6;0;1308;669,5;1153,2;699,5;1079
Nissan;Sentra;2002;Diesel;146;323890;1;2000;1;FALSE;4;18;45;1;TRUE;49557;TRUE;F;52;$10,960;4;SUV;no;$0;0;No;0;0;24;0;1052;593;1030,8;773;1136
Chevrolet;Silverado;2012;Petrol;161;162504;0;2000;2;FALSE;1;11;38;0;TRUE;42139;TRUE;F;31;$17,290;3;SUV;no;$0;0;No;1;0;10;0;832;500,5;842,8;630,5;941
Chevrolet;Malibu;2015;Petrol;377;109929;0;7007;1;TRUE;2;1;48;0;TRUE;47288;TRUE;F;32;$5,120;6;SUV;no;$0;0;No;1;0;10;0;1189,035;508,57;950,649;738,5;1182,035
Nissan;Pathfinder;2016;Electric;191;117482;0;7751;1;TRUE;5;6;53;0;TRUE;34565;FALSE;F;49;$31,900;10;Pickup;no;$0;0;No;0;0;1;0;820,755;523,01;757,057;545,5;859,755
BMW;X3;2011;Petrol;388;180621;1;2000;2;TRUE;1;1;55;0;TRUE;;TRUE;F;26;$1,500;1;SUV;no;$2,510;3;No;2;0;7;0;1386;564;1124,4;744;1168
Tesla;Model X;2019;Electric;787;52198;0;31300;1;TRUE;5;5;43;2;TRUE;;TRUE;M;48;$18,760;1;Minivan;yes;$0;0;No;0;0;11;0;2230,5;956,5;1448,7;1043,5;1853,5
Tesla;Model 3;2012;Electric;905;176067;1;2000;2;TRUE;5;11;38;0;TRUE;123567;FALSE;F;5;$13,860;10;SUV;no;$0;0;No;1;0;19;0;2420;822,5;1538;1102,5;1825
Honda;Accord;2017;Hybrid;143;87235;0;12276;1;FALSE;1;5;53;0;TRUE;32354;TRUE;F;64;$27,550;1;Pickup;no;$0;0;No;0;0;10;0;847,38;594,26;900,332;621,5;974,38
Chevrolet;Silverado;2023;Diesel;165;9972;0;29002;1;TRUE;3;1;36;3;TRUE;62893;FALSE;M;37;$13,630;3;Minivan;yes;$0;0;No;0;0;17;0;1025,01;622,52;935,014;782,5;1290,01
Toyota;Corolla;2017;Electric;174;93660;0;11633;1;TRUE;3;1;45;3;TRUE;80127;TRUE;F;48;$29,850;8;Sports Car;no;$10,931;1;Yes;3;5181;9;1;956,165;453,33;820,631;787;1212,165
Toyota;Camry;2014;Petrol;229;137473;0;2752;1;TRUE;5;1;58;0;TRUE;73283;TRUE;M;37;$14,630;1;Minivan;no;$0;0;No;0;0;1;0;871,76;492,02;752,464;564,5;872,76
Chevrolet;Equinox;2014;Petrol;317;122466;1;4253;3;TRUE;1;9;34;4;TRUE;0;FALSE;F;58;$11,730;7;SUV;no;$38,888;2;Yes;9;5082;1;1;1455,265;651,03;1033,371;908,5;1388,265
BMW;5 Series;2011;Diesel;406;180769;1;2000;4;TRUE;2;11;39;2;TRUE;0;FALSE;M;32;$5,440;3;Pickup;yes;$0;0;No;3;0;1;0;1522;673;1088,8;853;1326
Chevrolet;Malibu;2018;Hybrid;193;77109;0;14789;1;FALSE;5;6;48;0;TRUE;70308;FALSE;F;46;$13,330;4;Minivan;no;$0;0;No;4;0;11;0;959,945;644,39;957,923;646,5;1036,945
Nissan;Pathfinder;2022;Hybrid;238;15972;0;26902;1;FALSE;1;2;50;0;TRUE;29296;TRUE;F;34;$26,950;7;Van;no;$805;4;No;4;0;1;0;1110,51;888,02;1028,714;569;1002,51
Tesla;Model Y;2006;Electric;382;259282;1;2000;2;FALSE;4;6;50;0;TRUE;98890;TRUE;M;37;$34,840;10;Minivan;yes;$0;0;Yes;0;0;17;0;1474;711;1219,6;841;1302
Volkswagen;Jetta;2011;Diesel;244;182513;0;2000;2;TRUE;4;1;46;0;TRUE;42644;FALSE;M;59;$28,470;4;Pickup;no;$0;0;No;0;0;7;0;898;400;809,2;572;884
Tesla;Model X;2015;Electric;856;126440;0;8926;1;TRUE;3;4;47;0;TRUE;95184;FALSE;M;32;$9,830;1;Pickup;yes;$0;0;No;0;0;2;0;2156,63;867,26;1297,282;878;1530,63
Volkswagen;Passat;2008;Petrol;223;219841;0;2000;2;FALSE;5;7;54;0;TRUE;144348;TRUE;M;31;$7,890;3;Pickup;no;$0;0;No;0;0;14;0;956;531,5;892,4;661,5;1003
Toyota;Corolla;2003;Petrol;154;301229;1;2000;2;FALSE;1;8;41;0;TRUE;239084;TRUE;F;29;$43,450;9;Van;no;$0;0;No;2;0;17;0;1018;597;1037,2;727;1074
Ford;F-150;2015;Diesel;238;117833;0;6216;1;FALSE;1;5;46;0;TRUE;164953;FALSE;M;35;$26,220;4;Panel Truck;yes;$0;0;No;0;0;9;0;1007,08;581,16;933,912;669;1039,08
Chevrolet;Equinox;2022;Diesel;180;6431;0;27856;1;TRUE;5;1;36;1;TRUE;89112;FALSE;F;55;$24,370;1;Minivan;no;$0;0;No;0;0;1;0;949,28;718,56;888,992;590;1019,28
Nissan;Altima;2018;Diesel;165;77363;0;14763;1;FALSE;5;2;40;0;TRUE;32265;FALSE;F;46;$15,850;1;Minivan;no;$0;0;No;0;5105;1;1;903,815;730,13;885,341;532,5;868,815
Volkswagen;Jetta;2023;Diesel;220;5000;0;29500;1;FALSE;3;1;18;2;TRUE;6284;FALSE;M;16;$20,130;6;Minivan;yes;$0;0;Yes;3;0;1;0;1387,5;905;1032,5;660;1137,5
Toyota;Prius;2000;Petrol;266;346941;0;2000;2;FALSE;4;23;55;0;TRUE;164848;FALSE;M;24;$38,200;1;Panel Truck;no;$1,657;2;No;4;3982;12;1;1042;553;926,8;683;1046
Volkswagen;Passat;2011;Diesel;140;187101;2;2000;3;TRUE;3;2;34;4;TRUE;16436;TRUE;M;44;$23,320;1;Panel Truck;no;$3,939;3;No;0;4878;3;1;1290;640;1076;920;1340
Chevrolet;Silverado;2022;Electric;320;14119;0;27088;1;TRUE;3;2;42;0;TRUE;110335;FALSE;M;59;$8,110;1;Pickup;yes;$1,411;1;No;0;0;15;0;1175,44;680,88;1045,616;710;1225,44
Tesla;Model 3;2011;Electric;858;180183;1;2000;1;TRUE;3;11;50;0;TRUE;91956;TRUE;M;41;$18,320;1;Minivan;yes;$0;0;No;0;0;15;0;2326;799;1500,4;1079;1778
Nissan;Altima;2005;Petrol;262;268953;0;2000;1;FALSE;1;3;46;0;TRUE;111343;TRUE;F;23;$1,500;6;SUV;no;$0;0;No;0;0;17;0;1034;551;923,6;681;1042
Toyota;Camry;2020;Electric;147;40341;0;21465;1;TRUE;2;2;35;0;TRUE;70389;FALSE;M;35;$5,000;1;Minivan;yes;$0;0;No;2;0;6;0;801,325;538,15;867,855;523,5;884,325
Nissan;Pathfinder;2006;Diesel;240;258564;0;2000;3;FALSE;5;8;50;0;TRUE;176648;TRUE;M;28;$19,160;11;Van;no;$0;0;Yes;4;0;8;0;990;540;906;670;1020
Tesla;Model Y;2016;Electric;763;101487;0;15585;1;TRUE;3;6;64;0;TRUE;90354;TRUE;M;33;$16,940;1;SUV;no;$0;0;Yes;3;0;15;0;2003,925;787,35;1319,495;931,5;1610,925
Tesla;Model 3;2006;Electric;489;254413;0;2000;3;FALSE;4;18;32;1;TRUE;49920;FALSE;F;7;$9,690;11;SUV;no;$0;0;No;2;0;1;0;1538;764,5;1055,2;744,5;1199
Ford;Escape;2010;Petrol;176;187974;2;2000;3;FALSE;1;11;35;3;TRUE;10994;TRUE;M;38;$6,100;1;Pickup;no;$0;0;No;0;0;3;0;1412;808;1204,8;888;1306
Ford;Mustang;2002;Diesel;379;321170;0;2000;3;FALSE;3;5;46;0;TRUE;;TRUE;M;7;$14,470;10;Minivan;no;$0;0;Yes;3;0;15;0;1268;609,5;1017,2;739,5;1159
Tesla;Model 3;2016;Electric;609;101208;0;15632;1;TRUE;1;3;49;0;TRUE;61950;FALSE;M;26;$25,950;1;Panel Truck;yes;$0;0;Yes;0;0;10;0;1696,16;710,82;1196,624;854,5;1457,16
Ford;Explorer;2016;Diesel;219;104658;0;9034;1;TRUE;3;1;60;0;TRUE;;TRUE;M;35;$20,470;10;Van;no;$0;0;No;0;0;10;0;883,17;449,84;838,438;659,5;1034,17
Honda;CR-V;2002;Diesel;193;316686;2;2000;4;FALSE;3;5;53;0;TRUE;33354;TRUE;F;49;$12,680;6;SUV;no;$0;0;No;0;0;10;0;1296;716,5;1268,4;846,5;1253
Tesla;Model Y;2022;Electric;499;16453;0;44757;1;FALSE;3;2;39;0;FALSE;;FALSE;F;14;$10,970;10;SUV;no;$0;0;No;0;0;1;0;1721,785;1197,07;1362,499;699,5;1352,785
BMW;X3;2009;Diesel;471;198112;0;2000;4;FALSE;3;9;32;0;TRUE;84255;FALSE;M;50;$16,050;1;Minivan;no;$2,253;1;No;4;2121;20;1;1452;655,5;1090,8;785,5;1251
Honda;Pilot;2016;Hybrid;270;112268;0;8273;1;TRUE;1;1;33;2;TRUE;;TRUE;M;36;$8,170;1;Pickup;yes;$0;0;No;0;0;1;0;1081,365;567,73;823,911;685;1081,365
Chevrolet;Equinox;2007;Petrol;304;233934;0;2000;1;FALSE;5;11;48;0;TRUE;75849;TRUE;M;55;$17,610;10;Van;no;$0;0;No;0;0;1;0;1118;672;907,2;602;944
Tesla;Model S;2006;Electric;619;266112;1;2000;1;FALSE;5;6;53;0;TRUE;99424;FALSE;F;56;$17,660;6;Minivan;no;$0;0;No;0;0;1;0;1948;929,5;1359,2;859,5;1399
BMW;X3;2022;Electric;296;22102;0;43816;1;TRUE;2;1;57;0;TRUE;49856;TRUE;M;70;$18,210;11;Van;yes;$0;0;No;0;0;10;0;1211,08;836,16;1143,512;698;1285,08
Volkswagen;Passat;2017;Electric;257;92769;0;11723;1;FALSE;2;1;47;0;TRUE;32992;TRUE;M;18;$21,130;3;Pickup;no;$0;0;No;0;0;7;0;1072,615;645,73;987,661;578,5;945,615
Tesla;Model Y;2016;Electric;908;101891;0;15518;1;FALSE;5;7;37;3;TRUE;12455;FALSE;F;26;$8,290;7;SUV;no;$0;0;No;1;0;1;0;2543,59;1109,18;1485,026;1054;1825,59
Toyota;Highlander;2022;Electric;284;17062;0;26793;1;FALSE;5;1;39;3;TRUE;51524;FALSE;F;41;$10,550;4;SUV;no;$8,454;3;No;7;3857;1;1;1351,965;909,93;1064,751;742;1257,965
Ford;Explorer;2002;Diesel;302;317237;0;2000;1;FALSE;3;7;45;1;TRUE;190010;TRUE;M;28;$28,010;1;Panel Truck;yes;$8,334;1;No;1;0;15;0;1164;571;955,6;751;1152
Ford;Escape;2018;Diesel;362;77406;0;14759;1;TRUE;5;3;23;1;TRUE;13991;TRUE;M;23;$10,960;10;Pickup;yes;$0;0;No;1;6850;7;1;1447,795;578,59;992,913;681;1135,795
Honda;CR-V;2022;Diesel;133;20935;0;26406;1;FALSE;5;1;53;0;TRUE;36273;FALSE;M;10;$1,500;19;Minivan;yes;$3,685;2;No;1;0;1;0;898,03;830,56;941,242;516,5;895,03
Chevrolet;Silverado;2020;Electric;293;38104;0;21689;1;TRUE;4;3;31;0;TRUE;31908;FALSE;F;29;$20,360;15;Minivan;no;$2,858;3;No;0;0;15;0;1094,445;613,39;986,223;696,5;1171,445
Chevrolet;Equinox;2021;Diesel;150;32806;0;23719;1;TRUE;2;3;60;2;TRUE;32175;FALSE;M;5;$12,500;4;Minivan;yes;$2,102;1;No;1;0;16;0;918,595;562,19;886,033;725;1178,595
Ford;Explorer;2011;Petrol;399;169031;1;2000;1;TRUE;1;8;51;0;TRUE;18273;FALSE;F;56;$6,600;10;SUV;no;$959;1;No;5;5176;1;1;1408;669,5;1083,2;749,5;1179
Chevrolet;Malibu;2000;Diesel;211;342293;1;2000;3;FALSE;4;15;51;0;FALSE;100919;FALSE;F;34;$21,890;1;SUV;no;$9,811;2;No;3;0;1;0;1132;725,5;1032,8;655,5;991
Honda;CR-V;2015;Diesel;162;120224;0;5977;1;FALSE;3;2;61;0;TRUE;51428;TRUE;M;8;$7,700;6;Sports Car;yes;$14,597;1;Yes;4;0;1;0;853,885;640,77;821,439;531;821,885
BMW;5 Series;2003;Petrol;403;294549;0;2000;1;FALSE;4;15;49;0;TRUE;115320;TRUE;F;44;$20,540;6;Minivan;no;$0;0;No;3;2285;15;1;1316;621,5;1036,4;751,5;1183
Ford;Escape;2020;Electric;221;48231;0;20676;1;TRUE;3;1;36;3;TRUE;60589;FALSE;F;16;$11,160;10;SUV;no;$0;0;No;2;779;7;1;1095,38;567,26;921,532;710,5;1164,38
Volkswagen;Tiguan;2023;Electric;221;5000;0;29500;1;FALSE;1;1;38;0;TRUE;2140;FALSE;F;19;$7,930;4;Sports Car;no;$0;0;No;0;0;1;0;1089,5;905,5;1033,3;560,5;998,5
Nissan;Altima;2013;Diesel;208;142116;1;2000;1;TRUE;1;6;45;0;TRUE;120490;TRUE;F;30;$12,880;1;Sports Car;no;$0;0;No;0;0;8;0;1026;474;980,4;754;1128
Toyota;Corolla;2006;Petrol;190;255130;2;2000;1;FALSE;2;11;53;0;TRUE;48144;FALSE;M;36;$12,640;7;Minivan;yes;$0;0;No;3;4626;10;1;1290;715;1266;845;1250
Nissan;Altima;2019;Diesel;175;56597;0;18340;1;TRUE;5;3;53;0;FALSE;94786;TRUE;F;55;$12,060;1;Minivan;no;$4,441;1;No;3;0;11;0;841,7;520,9;868,38;637,5;1036,7
Ford;Explorer;2018;Diesel;338;79683;0;14531;1;TRUE;5;2;42;2;TRUE;39080;TRUE;M;12;$9,610;1;Minivan;no;$0;0;No;4;0;10;0;1248,655;564,31;972,117;819;1320,655
Ford;F-150;2023;Electric;169;5000;0;29500;1;TRUE;1;1;47;0;TRUE;109013;FALSE;F;14;$17,100;1;SUV;no;$21,266;3;No;0;0;9;0;885,5;629,5;941,7;634,5;1086,5
Honda;CR-V;2014;Petrol;186;133590;1;3141;1;TRUE;5;3;53;0;TRUE;62731;TRUE;F;20;$13,070;1;Sports Car;no;$0;0;No;0;0;0;0;987,705;574,41;920,787;643;971,705
Honda;CR-V;2000;Diesel;279;341479;1;2000;2;FALSE;2;11;43;1;TRUE;71235;FALSE;M;36;$5,800;1;Pickup;yes;$12,424;2;Yes;8;0;6;0;1318;659,5;1137,2;739,5;1129
Tesla;Model 3;2008;Electric;406;229879;1;2000;2;FALSE;2;13;43;0;TRUE;45416;TRUE;F;15;$10,340;1;Sports Car;no;$0;0;No;3;9605;6;1;1522;723;1238,8;753;1186
Nissan;Rogue;2015;Petrol;167;122914;0;5708;1;FALSE;2;8;55;0;TRUE;73014;TRUE;M;5;$1,500;13;Minivan;no;$26,544;2;Yes;0;0;13;0;862,54;540,58;873,556;633,5;965,54
Tesla;Model Y;2020;Electric;370;42280;0;35453;1;FALSE;4;1;47;0;TRUE;77885;TRUE;F;20;$19,040;4;Minivan;no;$0;0;No;0;0;15;0;1417,265;939,53;1244,171;735;1317,265
Ford;F-150;2012;Petrol;329;168801;0;2000;1;TRUE;4;6;45;0;TRUE;28207;TRUE;M;43;$9,640;3;Pickup;no;$10,737;1;No;3;0;0;0;1068;534,5;827,2;614,5;969
Honda;Accord;2012;Diesel;182;174595;0;2000;1;FALSE;2;10;43;0;TRUE;13077;FALSE;F;22;$7,110;1;SUV;no;$0;0;No;0;0;1;0;874;611;809,6;541;822
Tesla;Model S;2021;Electric;720;36183;0;38969;1;TRUE;1;2;35;2;TRUE;90456;TRUE;M;26;$10,550;1;Pickup;yes;$4,223;2;No;8;0;11;0;2134,845;999,69;1448,783;1010;1824,845
Volkswagen;Golf;2008;Petrol;156;221552;1;2000;3;FALSE;2;3;41;2;TRUE;82224;TRUE;M;44;$16,160;4;Minivan;no;$3,288;3;No;1;0;5;0;1122;598;1038,8;728;1076
BMW;3 Series;2020;Electric;391;46922;0;34679;1;TRUE;3;3;35;0;TRUE;16287;TRUE;F;72;$6,630;7;SUV;no;$0;0;No;0;0;0;0;1355,395;892,29;1105,553;645,5;1194,395
Honda;CR-V;2002;Petrol;240;315346;0;2000;3;FALSE;2;15;46;0;TRUE;37484;FALSE;M;12;$6,100;1;Pickup;no;$0;0;No;1;0;12;0;990;540;906;670;1020
BMW;X3;2005;Diesel;262;267971;0;2000;2;FALSE;5;2;48;0;TRUE;127253;FALSE;M;56;$19,030;1;Van;yes;$0;0;Yes;1;6770;20;1;1034;551;923,6;681;1042
BMW;5 Series;2023;Diesel;435;5000;0;49166;1;FALSE;3;1;38;0;TRUE;62290;FALSE;F;22;$14,640;11;Minivan;no;$0;0;Yes;0;3667;9;1;1615,83;1109,16;1392,162;767,5;1450,83
Toyota;Prius;2012;Hybrid;271;166318;1;2000;2;FALSE;2;9;51;0;TRUE;83967;TRUE;M;55;$19,420;9;Minivan;no;$2,476;3;No;5;0;6;0;1252;655,5;1130,8;685,5;1051
BMW;5 Series;2019;Diesel;390;51036;0;31494;1;FALSE;2;5;52;0;TRUE;96339;TRUE;M;20;$11,130;1;Minivan;no;$0;0;No;1;0;12;0;1437,47;909,94;1232,458;745;1317,47
Volkswagen;Tiguan;2019;Hybrid;210;55489;0;18451;1;FALSE;5;3;55;0;FALSE;;FALSE;F;48;$23,060;11;SUV;no;$7,052;2;No;3;0;7;0;1012,255;689,51;997,157;555;932,255
Honda;CR-V;2016;Diesel;230;104718;0;9028;1;TRUE;2;7;34;3;TRUE;0;FALSE;M;44;$31,810;6;Panel Truck;yes;$1,157;3;No;0;8138;1;1;1055,14;555,28;797,196;715;1115,14
Chevrolet;Malibu;2005;Diesel;337;269680;0;2000;3;FALSE;1;18;29;4;TRUE;687;TRUE;F;52;$13,720;6;Minivan;no;$0;0;No;0;0;8;0;1384;588,5;983,6;918,5;1397
BMW;5 Series;2005;Diesel;189;270223;0;2000;2;FALSE;5;6;60;0;TRUE;84006;TRUE;M;13;$27,240;7;Panel Truck;yes;$26,992;2;No;4;0;1;0;888;614,5;815,2;544,5;829
Volkswagen;Jetta;2003;Diesel;112;295750;0;2000;1;FALSE;5;2;35;3;TRUE;112952;FALSE;F;34;$19,700;1;SUV;no;$0;0;No;1;0;19;0;884;476;803,6;756;1102
Nissan;Pathfinder;2008;Diesel;245;218389;0;2000;3;FALSE;5;15;49;0;TRUE;172230;TRUE;F;17;$32,320;7;SUV;no;$0;0;No;0;0;8;0;1000;542,5;910;672,5;1025
Honda;Pilot;2005;Diesel;194;276351;1;2000;1;FALSE;2;16;36;0;TRUE;0;FALSE;F;5;$12,270;10;SUV;no;$7,635;3;No;4;7106;1;1;1098;717;1019,2;647;974
Chevrolet;Tahoe;2014;Petrol;156;131002;0;3399;4;FALSE;5;10;38;0;TRUE;23711;FALSE;M;24;$7,670;10;Pickup;yes;$3,158;3;No;5;5759;9;1;828,995;511,99;848,593;628;942,995
Tesla;Model X;2019;Electric;552;56792;0;30534;1;FALSE;3;1;45;0;TRUE;65166;TRUE;F;41;$11,500;3;Sports Car;no;$38,411;1;Yes;0;5866;15;1;1756,67;981,34;1355,338;826;1474,67
Nissan;Sentra;2019;Electric;233;63890;0;17611;1;FALSE;5;3;48;0;TRUE;64579;FALSE;F;30;$13,140;13;SUV;no;$7,503;2;No;5;0;9;0;1054,055;692,61;1009,677;666,5;1091,055
Honda;Pilot;2019;Diesel;230;58854;0;18114;1;TRUE;2;4;41;0;TRUE;51765;FALSE;F;40;$5,600;12;SUV;no;$5,259;1;No;5;0;1;0;950,57;646,14;860,798;565;950,57
Chevrolet;Equinox;2001;Petrol;237;336768;0;2000;3;FALSE;4;21;26;1;TRUE;21826;TRUE;F;64;$3,680;6;SUV;no;$18,428;1;Yes;5;0;9;0;1034;538,5;903,6;718,5;1087
BMW;X3;2014;Petrol;305;142666;0;3722;3;TRUE;1;6;49;0;TRUE;0;TRUE;F;29;$6,400;9;SUV;no;$0;0;No;0;0;19;0;1028,61;439,72;870,054;702,5;1093,61
Ford;Explorer;2019;Electric;351;58077;0;18192;1;FALSE;1;4;36;1;TRUE;75263;FALSE;F;45;$16,560;1;SUV;no;$0;0;Yes;3;5831;12;1;1342,96;757,42;1108,144;775,5;1281,96
BMW;5 Series;2019;Diesel;492;61308;0;29781;1;TRUE;5;4;32;0;FALSE;92192;FALSE;M;15;$18,160;10;Van;yes;$5,432;5;No;4;0;17;0;1532,905;793,81;1202,067;796;1410,905
Tesla;Model S;2016;Electric;956;113799;0;13533;1;FALSE;3;8;34;1;TRUE;21868;TRUE;F;42;$9,030;1;Minivan;no;$0;0;No;0;0;5;0;2529,665;1013,33;1559,531;978;1723,665
Tesla;Model Y;2014;Electric;512;137274;1;4620;2;TRUE;4;5;46;0;TRUE;136371;FALSE;M;25;$27,540;1;Panel Truck;no;$21,880;2;Yes;3;4059;8;1;1647,1;652,2;1241,94;906;1445,1
Ford;Explorer;2016;Diesel;200;105269;0;8973;1;TRUE;1;3;46;0;TRUE;4034;TRUE;F;40;$8,470;4;SUV;no;$0;0;No;0;0;7;0;844,865;439,73;822,811;550;874,865
Ford;Explorer;2014;Petrol;258;134979;3;3002;2;TRUE;1;6;62;0;TRUE;25407;TRUE;M;13;$12,930;4;Sports Car;no;$0;0;No;1;0;4;0;1531,01;809,02;1377,414;879;1323,01
Ford;Explorer;2003;Petrol;367;299600;1;2000;3;FALSE;5;11;48;0;TRUE;0;FALSE;M;54;$8,750;4;Pickup;no;$1,058;2;No;6;0;9;0;1444;703,5;1207,6;833,5;1287
Tesla;Model S;2012;Electric;920;163705;1;2000;2;TRUE;2;1;43;2;TRUE;41796;FALSE;F;20;$17,750;10;SUV;no;$0;0;No;0;4136;1;1;2550;930;1500;1110;1840
Volkswagen;Golf;2017;Hybrid;146;92020;0;11798;1;TRUE;3;2;21;2;TRUE;1114;TRUE;F;134;$1,500;11;Sports Car;yes;$0;0;No;3;0;4;0;1050,99;540,98;749,386;623;974,99
Honda;Accord;2015;Diesel;220;120981;0;5901;1;TRUE;2;9;43;0;TRUE;0;TRUE;M;55;$5,800;3;Pickup;no;$4,171;4;No;7;0;1;0;869,505;519,01;767,307;560;879,505
Toyota;Camry;2003;Hybrid;147;305051;2;2000;1;FALSE;5;5;46;0;TRUE;0;TRUE;F;57;$6,420;4;SUV;no;$0;0;No;0;0;6;0;1204;693,5;1231,6;723,5;1067
Ford;Escape;2021;Diesel;299;28638;0;24136;1;TRUE;5;1;48;0;TRUE;0;FALSE;F;37;$6,300;6;Sports Car;no;$2,460;1;No;3;361;12;1;1118,68;640,86;1008,152;699,5;1189,68
Tesla;Model 3;2018;Electric;601;68524;0;26079;1;TRUE;1;1;43;2;TRUE;59346;FALSE;F;29;$8,090;1;Sports Car;no;$5,037;3;No;6;12633;16;1;1832,395;811,29;1263,353;950,5;1641,395
Honda;CR-V;2001;Diesel;121;317487;2;2000;3;FALSE;2;4;27;3;TRUE;0;TRUE;F;17;$22,500;1;Pickup;no;$0;0;No;5;1220;14;1;1302;680,5;1210,8;960,5;1391
Honda;Pilot;2012;Petrol;196;171048;0;2000;2;FALSE;3;12;36;0;TRUE;158;TRUE;M;33;$9,850;1;Pickup;yes;$0;0;No;3;23642;0;1;902;618;820,8;548;836
Volkswagen;Tiguan;2001;Diesel;236;326755;0;2000;2;FALSE;2;10;58;2;TRUE;36626;FALSE;M;34;$19,790;3;Van;yes;$0;0;No;4;4629;10;1;1082;538;902,8;768;1156
Volkswagen;Jetta;2012;Diesel;240;171504;0;2000;1;TRUE;3;9;53;0;TRUE;25972;TRUE;F;21;$10,860;1;SUV;no;$2,457;2;No;4;4797;6;1;890;400;806;570;880
Volkswagen;Golf;2012;Diesel;236;160484;2;2000;1;TRUE;4;4;51;0;TRUE;117791;FALSE;M;18;$19,730;4;Van;yes;$0;0;No;2;0;0;0;1282;688;1152,8;768;1156
Honda;CR-V;2011;Petrol;209;185864;1;2000;3;TRUE;4;2;46;0;TRUE;23655;TRUE;M;40;$8,470;13;Pickup;yes;$0;0;No;0;0;7;0;1028;474,5;981,2;654,5;989
Volkswagen;Passat;2008;Petrol;126;225128;0;2000;4;FALSE;5;14;44;2;TRUE;104682;FALSE;F;38;$25,950;7;Minivan;no;$8,543;2;No;8;1751;7;1;862;483;814,8;613;906
Tesla;Model X;2009;Electric;632;209367;0;2000;2;FALSE;5;9;38;2;FALSE;74378;TRUE;M;23;$19,590;1;Minivan;no;$0;0;No;1;0;6;0;1874;736;1219,6;866;1412
Chevrolet;Tahoe;2000;Petrol;203;344777;1;2000;2;FALSE;5;8;35;4;TRUE;;TRUE;F;52;$24,020;7;SUV;no;$0;0;Yes;3;0;18;0;1316;621,5;1076,4;951,5;1403
Volkswagen;Golf;2021;Hybrid;126;29292;0;24070;1;FALSE;1;3;27;3;TRUE;55877;TRUE;M;41;$9,400;11;Minivan;yes;$0;0;No;0;0;6;0;1022,35;703,7;969,29;663;1086,35
Chevrolet;Silverado;2019;Diesel;313;58531;0;18146;1;TRUE;4;1;60;0;TRUE;77658;TRUE;F;64;$15,270;7;SUV;no;$7,705;1;No;7;840;18;1;1116,73;587,96;977,422;706,5;1173,73
Honda;CR-V;2015;Diesel;127;122829;0;5717;1;TRUE;4;3;40;0;TRUE;62849;TRUE;F;41;$11,780;1;Sports Car;no;$0;0;No;3;3659;8;1;682,585;400;741,619;613,5;925,585
BMW;X5;2016;Hybrid;305;100929;0;15678;1;FALSE;4;7;39;2;TRUE;15098;TRUE;F;32;$5,400;6;SUV;no;$0;0;No;1;0;1;0;1288,39;809,28;1003,746;702,5;1153,39
Chevrolet;Equinox;2014;Petrol;418;129566;2;3543;2;TRUE;4;6;50;0;TRUE;172109;TRUE;F;50;$23,710;3;Pickup;no;$7,348;2;No;0;0;9;0;1653,715;694,43;1359,201;959;1485,715
Chevrolet;Equinox;2020;Hybrid;367;44550;0;21045;1;TRUE;3;3;37;0;TRUE;30848;TRUE;M;25;$31,500;1;Minivan;no;$7,957;1;No;3;3425;10;1;1239,225;643,95;1040,915;733,5;1242,225
Toyota;Highlander;2009;Hybrid;187;212831;0;2000;1;FALSE;5;5;50;0;TRUE;67399;FALSE;M;49;$19,240;3;Van;yes;$44,641;2;Yes;4;19807;1;1;884;613,5;813,6;543,5;827
